reg;semaine;cl_age90;Nb_tests_PCR_TA_crible;Prc_tests_PCR_TA_crible;Nb_susp_501Y_V1;Prc_susp_501Y_V1;Nb_susp_501Y_V2_3;Prc_susp_501Y_V2_3;Nb_susp_IND;Prc_susp_IND;Nb_susp_ABS;Prc_susp_ABS
93;2021-04-03-2021-04-09;69;1415;51.9;1288;91;31;2.2;49;3.5;47;3.3
93;2021-04-03-2021-04-09;79;782;49.5;679;86.8;21;2.7;45;5.8;37;4.7
93;2021-04-03-2021-04-09;89;467;47.2;416;89.1;12;2.6;22;4.7;17;3.6
93;2021-04-03-2021-04-09;90;140;41.2;120;85.7;1;0.7;12;8.6;7;5
93;2021-04-04-2021-04-10;09;441;57.5;399;90.5;13;2.9;20;4.5;9;2
93;2021-04-04-2021-04-10;19;1522;51.8;1399;91.9;27;1.8;59;3.9;37;2.4
93;2021-04-04-2021-04-10;29;1954;50.3;1719;88;85;4.4;74;3.8;76;3.9
93;2021-04-04-2021-04-10;39;1991;51.5;1799;90.4;67;3.4;72;3.6;53;2.7
93;2021-04-04-2021-04-10;49;2095;52;1928;92;51;2.4;67;3.2;49;2.3
93;2021-04-04-2021-04-10;59;2068;52.7;1865;90.2;63;3;80;3.9;60;2.9
93;2021-04-04-2021-04-10;69;1422;53.1;1299;91.4;33;2.3;48;3.4;42;3
93;2021-04-04-2021-04-10;79;792;50;693;87.5;18;2.3;45;5.7;36;4.5
93;2021-04-04-2021-04-10;89;464;46.8;416;89.7;11;2.4;22;4.7;15;3.2
93;2021-04-04-2021-04-10;90;139;42.5;118;84.9;1;0.7;13;9.4;7;5
93;2021-04-05-2021-04-11;09;433;57.4;391;90.3;13;3;20;4.6;9;2.1
93;2021-04-05-2021-04-11;19;1520;51.8;1400;92.1;25;1.6;59;3.9;36;2.4
93;2021-04-05-2021-04-11;29;1942;50;1713;88.2;77;4;75;3.9;77;4
93;2021-04-05-2021-04-11;39;1992;51.4;1803;90.5;61;3.1;74;3.7;54;2.7
93;2021-04-05-2021-04-11;49;2103;52;1934;92;53;2.5;68;3.2;48;2.3
93;2021-04-05-2021-04-11;59;2066;52.8;1865;90.3;62;3;82;4;57;2.8
93;2021-04-05-2021-04-11;69;1427;53.2;1306;91.5;32;2.2;49;3.4;40;2.8
93;2021-04-05-2021-04-11;79;787;49.3;688;87.4;17;2.2;46;5.8;36;4.6
93;2021-04-05-2021-04-11;89;475;47.4;425;89.5;11;2.3;23;4.8;16;3.4
93;2021-04-05-2021-04-11;90;148;45.3;125;84.5;1;0.7;15;10.1;7;4.7
93;2021-04-06-2021-04-12;09;506;57.3;457;90.3;13;2.6;29;5.7;7;1.4
93;2021-04-06-2021-04-12;19;1807;52.2;1661;91.9;29;1.6;76;4.2;41;2.3
93;2021-04-06-2021-04-12;29;2365;51.5;2089;88.3;88;3.7;96;4.1;92;3.9
93;2021-04-06-2021-04-12;39;2386;52.5;2160;90.5;70;2.9;88;3.7;68;2.8
93;2021-04-06-2021-04-12;49;2570;53.1;2357;91.7;64;2.5;86;3.3;63;2.5
93;2021-04-06-2021-04-12;59;2465;53.1;2225;90.3;74;3;95;3.9;71;2.9
93;2021-04-06-2021-04-12;69;1694;54.1;1536;90.7;40;2.4;69;4.1;49;2.9
93;2021-04-06-2021-04-12;79;934;50;823;88.1;17;1.8;55;5.9;39;4.2
93;2021-04-06-2021-04-12;89;539;47.9;482;89.4;12;2.2;28;5.2;17;3.2
93;2021-04-06-2021-04-12;90;171;47;144;84.2;1;0.6;18;10.5;8;4.7
93;2021-04-07-2021-04-13;09;465;57.7;419;90.1;11;2.4;28;6;7;1.5
93;2021-04-07-2021-04-13;19;1645;53.1;1502;91.3;32;1.9;73;4.4;38;2.3
93;2021-04-07-2021-04-13;29;2155;52.3;1889;87.7;87;4;94;4.4;85;3.9
93;2021-04-07-2021-04-13;39;2127;52.7;1924;90.5;60;2.8;83;3.9;60;2.8
93;2021-04-07-2021-04-13;49;2295;53.3;2087;90.9;57;2.5;88;3.8;63;2.7
93;2021-04-07-2021-04-13;59;2226;53.5;2010;90.3;66;3;85;3.8;65;2.9
93;2021-04-07-2021-04-13;69;1537;53.7;1381;89.9;37;2.4;72;4.7;47;3.1
93;2021-04-07-2021-04-13;79;877;49.8;778;88.7;14;1.6;53;6;32;3.6
93;2021-04-07-2021-04-13;89;499;47.8;441;88.4;12;2.4;31;6.2;15;3
93;2021-04-07-2021-04-13;90;177;50.3;152;85.9;1;0.6;16;9;8;4.5
93;2021-04-08-2021-04-14;09;452;58.2;403;89.2;13;2.9;29;6.4;7;1.5
93;2021-04-08-2021-04-14;19;1569;53.1;1425;90.8;33;2.1;65;4.1;46;2.9
93;2021-04-08-2021-04-14;29;2069;51.7;1802;87.1;89;4.3;92;4.4;86;4.2
93;2021-04-08-2021-04-14;39;1982;51.9;1781;89.9;59;3;82;4.1;60;3
93;2021-04-08-2021-04-14;49;2144;52.4;1940;90.5;51;2.4;87;4.1;66;3.1
93;2021-04-08-2021-04-14;59;2102;52.3;1880;89.4;68;3.2;90;4.3;64;3
93;2021-04-08-2021-04-14;69;1415;52.1;1250;88.3;42;3;76;5.4;47;3.3
93;2021-04-08-2021-04-14;79;851;50.4;756;88.8;10;1.2;49;5.8;36;4.2
93;2021-04-08-2021-04-14;89;480;47.2;423;88.1;11;2.3;30;6.2;16;3.3
93;2021-04-08-2021-04-14;90;166;50.9;140;84.3;0;0;18;10.8;8;4.8
93;2021-04-09-2021-04-15;09;428;55.9;376;87.9;11;2.6;35;8.2;6;1.4
93;2021-04-09-2021-04-15;19;1479;52.3;1334;90.2;32;2.2;67;4.5;46;3.1
93;2021-04-09-2021-04-15;29;2028;51.5;1767;87.1;93;4.6;95;4.7;73;3.6
93;2021-04-09-2021-04-15;39;1908;50.9;1712;89.7;52;2.7;84;4.4;60;3.1
93;2021-04-09-2021-04-15;49;2048;51;1855;90.6;48;2.3;87;4.2;58;2.8
93;2021-04-09-2021-04-15;59;2022;51.5;1795;88.8;71;3.5;94;4.6;62;3.1
93;2021-04-09-2021-04-15;69;1386;51.2;1224;88.3;38;2.7;79;5.7;45;3.2
93;2021-04-09-2021-04-15;79;804;50;708;88.1;10;1.2;50;6.2;36;4.5
93;2021-04-09-2021-04-15;89;475;47.9;411;86.5;9;1.9;34;7.2;21;4.4
93;2021-04-09-2021-04-15;90;164;51.4;137;83.5;0;0;19;11.6;8;4.9
93;2021-04-10-2021-04-16;09;446;55.1;396;88.8;8;1.8;35;7.8;7;1.6
93;2021-04-10-2021-04-16;19;1488;53.5;1348;90.6;27;1.8;69;4.6;44;3
93;2021-04-10-2021-04-16;29;1989;51.4;1733;87.1;90;4.5;98;4.9;68;3.4
93;2021-04-10-2021-04-16;39;1894;50.9;1696;89.5;47;2.5;97;5.1;54;2.9
93;2021-04-10-2021-04-16;49;1980;50.7;1787;90.3;38;1.9;98;4.9;57;2.9
93;2021-04-10-2021-04-16;59;1971;50.9;1753;88.9;67;3.4;91;4.6;60;3
93;2021-04-10-2021-04-16;69;1360;50.6;1201;88.3;35;2.6;81;6;43;3.2
93;2021-04-10-2021-04-16;79;782;49.8;694;88.7;13;1.7;51;6.5;24;3.1
93;2021-04-10-2021-04-16;89;447;47;388;86.8;6;1.3;34;7.6;19;4.3
93;2021-04-10-2021-04-16;90;172;52.4;142;82.6;1;0.6;22;12.8;7;4.1
93;2021-04-11-2021-04-17;09;426;54.2;375;88;9;2.1;35;8.2;7;1.6
93;2021-04-11-2021-04-17;19;1474;53.7;1334;90.5;27;1.8;71;4.8;42;2.8
93;2021-04-11-2021-04-17;29;1972;51;1727;87.6;81;4.1;98;5;66;3.3
93;2021-04-11-2021-04-17;39;1862;50.7;1665;89.4;47;2.5;96;5.2;54;2.9
93;2021-04-11-2021-04-17;49;1926;50.6;1731;89.9;38;2;101;5.2;56;2.9
93;2021-04-11-2021-04-17;59;1931;50.6;1716;88.9;65;3.4;91;4.7;59;3.1
93;2021-04-11-2021-04-17;69;1301;49.6;1139;87.5;34;2.6;82;6.3;46;3.5
93;2021-04-11-2021-04-17;79;761;49.8;671;88.2;16;2.1;51;6.7;23;3
93;2021-04-11-2021-04-17;89;434;47;367;84.6;7;1.6;39;9;21;4.8
93;2021-04-11-2021-04-17;90;169;53.3;139;82.2;1;0.6;22;13;7;4.1
93;2021-04-12-2021-04-18;09;433;54.3;379;87.5;10;2.3;37;8.5;7;1.6
93;2021-04-12-2021-04-18;19;1474;53.8;1331;90.3;27;1.8;74;5;42;2.8
93;2021-04-12-2021-04-18;29;1974;51;1726;87.4;82;4.2;100;5.1;66;3.3
93;2021-04-12-2021-04-18;39;1838;50.6;1642;89.3;45;2.4;96;5.2;55;3
93;2021-04-12-2021-04-18;49;1920;50.7;1723;89.7;36;1.9;105;5.5;56;2.9
93;2021-04-12-2021-04-18;59;1923;50.8;1703;88.6;69;3.6;89;4.6;62;3.2
93;2021-04-12-2021-04-18;69;1285;49.4;1123;87.4;36;2.8;82;6.4;44;3.4
93;2021-04-12-2021-04-18;79;760;50.5;667;87.8;17;2.2;55;7.2;21;2.8
93;2021-04-12-2021-04-18;89;427;46.1;362;84.8;7;1.6;38;8.9;20;4.7
93;2021-04-12-2021-04-18;90;161;51.1;133;82.6;1;0.6;20;12.4;7;4.3
93;2021-04-13-2021-04-19;09;455;55.7;399;87.7;11;2.4;37;8.1;8;1.8
93;2021-04-13-2021-04-19;19;1441;54;1304;90.5;33;2.3;68;4.7;36;2.5
93;2021-04-13-2021-04-19;29;1871;49.5;1637;87.5;82;4.4;96;5.1;56;3
93;2021-04-13-2021-04-19;39;1799;49.8;1606;89.3;49;2.7;96;5.3;48;2.7
93;2021-04-13-2021-04-19;49;1838;49.4;1649;89.7;38;2.1;106;5.8;45;2.4
93;2021-04-13-2021-04-19;59;1907;50.9;1673;87.7;72;3.8;100;5.2;62;3.3
93;2021-04-13-2021-04-19;69;1241;48.4;1084;87.3;35;2.8;82;6.6;40;3.2
93;2021-04-13-2021-04-19;79;735;50;639;86.9;20;2.7;54;7.3;22;3
93;2021-04-13-2021-04-19;89;410;47.1;343;83.7;7;1.7;39;9.5;21;5.1
93;2021-04-13-2021-04-19;90;152;49.5;126;82.9;1;0.7;20;13.2;5;3.3
93;2021-04-14-2021-04-20;09;446;56.5;392;87.9;12;2.7;35;7.8;7;1.6
93;2021-04-14-2021-04-20;19;1393;52.9;1268;91;26;1.9;68;4.9;31;2.2
93;2021-04-14-2021-04-20;29;1823;48.7;1605;88;77;4.2;92;5;49;2.7
93;2021-04-14-2021-04-20;39;1796;49.2;1595;88.8;50;2.8;103;5.7;48;2.7
93;2021-04-14-2021-04-20;49;1804;49.2;1623;90;36;2;107;5.9;38;2.1
93;2021-04-14-2021-04-20;59;1831;49.8;1605;87.7;64;3.5;105;5.7;57;3.1
93;2021-04-14-2021-04-20;69;1203;47.8;1046;86.9;38;3.2;84;7;35;2.9
93;2021-04-14-2021-04-20;79;715;50.3;612;85.6;22;3.1;54;7.6;27;3.8
93;2021-04-14-2021-04-20;89;394;45.4;328;83.2;7;1.8;40;10.2;19;4.8
93;2021-04-14-2021-04-20;90;146;48.5;122;83.6;1;0.7;20;13.7;3;2.1
93;2021-04-15-2021-04-21;09;430;52.2;381;88.6;13;3;30;7;6;1.4
93;2021-04-15-2021-04-21;19;1372;51.9;1256;91.5;25;1.8;65;4.7;26;1.9
93;2021-04-15-2021-04-21;29;1827;48.7;1622;88.8;74;4.1;90;4.9;41;2.2
93;2021-04-15-2021-04-21;39;1794;48.4;1598;89.1;52;2.9;96;5.4;48;2.7
93;2021-04-15-2021-04-21;49;1831;49.6;1653;90.3;35;1.9;104;5.7;39;2.1
93;2021-04-15-2021-04-21;59;1768;49.9;1572;88.9;53;3;93;5.3;50;2.8
93;2021-04-15-2021-04-21;69;1166;48;1018;87.3;32;2.7;83;7.1;33;2.8
93;2021-04-15-2021-04-21;79;693;48.9;590;85.1;20;2.9;58;8.4;25;3.6
93;2021-04-15-2021-04-21;89;386;44.3;326;84.5;6;1.6;38;9.8;16;4.1
93;2021-04-15-2021-04-21;90;154;50;127;82.5;2;1.3;18;11.7;7;4.5
93;2021-04-16-2021-04-22;09;435;52.6;390;89.7;11;2.5;27;6.2;7;1.6
93;2021-04-16-2021-04-22;19;1392;51.9;1268;91.1;26;1.9;70;5;28;2
93;2021-04-16-2021-04-22;29;1799;47.9;1601;89;66;3.7;93;5.2;39;2.2
93;2021-04-16-2021-04-22;39;1783;48.3;1586;89;55;3.1;97;5.4;45;2.5
93;2021-04-16-2021-04-22;49;1805;49.6;1641;90.9;34;1.9;94;5.2;36;2
93;2021-04-16-2021-04-22;59;1734;49.9;1554;89.6;48;2.8;90;5.2;42;2.4
93;2021-04-16-2021-04-22;69;1112;47.7;968;87.1;31;2.8;84;7.6;29;2.6
93;2021-04-16-2021-04-22;79;675;47.7;577;85.5;20;3;59;8.7;19;2.8
93;2021-04-16-2021-04-22;89;355;42.3;298;83.9;8;2.3;37;10.4;12;3.4
93;2021-04-16-2021-04-22;90;148;47.9;115;77.7;6;4.1;17;11.5;10;6.8
93;2021-04-17-2021-04-23;09;386;49.6;343;88.9;15;3.9;23;6;5;1.3
93;2021-04-17-2021-04-23;19;1290;50.1;1162;90.1;36;2.8;67;5.2;25;1.9
93;2021-04-17-2021-04-23;29;1712;47;1521;88.8;66;3.9;90;5.3;35;2
93;2021-04-17-2021-04-23;39;1732;47.4;1544;89.1;57;3.3;87;5;44;2.5
93;2021-04-17-2021-04-23;49;1751;49;1601;91.4;36;2.1;81;4.6;33;1.9
93;2021-04-17-2021-04-23;59;1673;49.5;1497;89.5;49;2.9;85;5.1;42;2.5
93;2021-04-17-2021-04-23;69;1020;46.6;890;87.3;30;2.9;74;7.3;26;2.5
93;2021-04-17-2021-04-23;79;637;47;544;85.4;21;3.3;52;8.2;20;3.1
93;2021-04-17-2021-04-23;89;336;40.8;282;83.9;8;2.4;36;10.7;10;3
93;2021-04-17-2021-04-23;90;146;47.2;115;78.8;7;4.8;15;10.3;9;6.2
93;2021-04-18-2021-04-24;09;399;49.1;351;88;16;4;25;6.3;7;1.8
93;2021-04-18-2021-04-24;19;1258;50.1;1130;89.8;38;3;67;5.3;23;1.8
93;2021-04-18-2021-04-24;29;1693;47.3;1506;89;65;3.8;88;5.2;34;2
93;2021-04-18-2021-04-24;39;1727;47.4;1538;89.1;58;3.4;85;4.9;46;2.7
93;2021-04-18-2021-04-24;49;1730;49.4;1584;91.6;37;2.1;79;4.6;30;1.7
93;2021-04-18-2021-04-24;59;1674;50.3;1503;89.8;48;2.9;83;5;40;2.4
93;2021-04-18-2021-04-24;69;1030;46.9;902;87.6;33;3.2;73;7.1;22;2.1
93;2021-04-18-2021-04-24;79;629;46.7;542;86.2;18;2.9;49;7.8;20;3.2
93;2021-04-18-2021-04-24;89;326;39.6;277;85;8;2.5;34;10.4;7;2.1
93;2021-04-18-2021-04-24;90;144;46.5;113;78.5;7;4.9;15;10.4;9;6.2
93;2021-04-19-2021-04-25;09;398;49.4;352;88.4;15;3.8;24;6;7;1.8
93;2021-04-19-2021-04-25;19;1257;50.1;1130;89.9;39;3.1;65;5.2;23;1.8
93;2021-04-19-2021-04-25;29;1686;47.3;1501;89;64;3.8;88;5.2;33;2
93;2021-04-19-2021-04-25;39;1739;47.5;1550;89.1;57;3.3;86;4.9;46;2.6
93;2021-04-19-2021-04-25;49;1720;49.3;1573;91.5;37;2.2;78;4.5;32;1.9
93;2021-04-19-2021-04-25;59;1665;50;1502;90.2;43;2.6;83;5;37;2.2
93;2021-04-19-2021-04-25;69;1028;46.9;902;87.7;31;3;72;7;23;2.2
93;2021-04-19-2021-04-25;79;625;46.6;542;86.7;16;2.6;47;7.5;20;3.2
93;2021-04-19-2021-04-25;89;321;39.9;274;85.4;8;2.5;32;10;7;2.2
93;2021-04-19-2021-04-25;90;142;45.5;112;78.9;7;4.9;15;10.6;8;5.6
93;2021-04-20-2021-04-26;09;408;50.2;365;89.5;17;4.2;19;4.7;7;1.7
93;2021-04-20-2021-04-26;19;1209;49.5;1088;90;32;2.6;65;5.4;24;2
93;2021-04-20-2021-04-26;29;1640;47.6;1471;89.7;60;3.7;79;4.8;30;1.8
93;2021-04-20-2021-04-26;39;1643;47.4;1476;89.8;48;2.9;79;4.8;40;2.4
93;2021-04-20-2021-04-26;49;1599;49.1;1460;91.3;30;1.9;76;4.8;33;2.1
93;2021-04-20-2021-04-26;59;1614;49.8;1476;91.4;31;1.9;79;4.9;28;1.7
93;2021-04-20-2021-04-26;69;978;47.4;864;88.3;32;3.3;60;6.1;22;2.2
93;2021-04-20-2021-04-26;79;597;47.1;524;87.8;15;2.5;44;7.4;14;2.3
93;2021-04-20-2021-04-26;89;312;38.7;274;87.8;7;2.2;28;9;3;1
93;2021-04-20-2021-04-26;90;139;46.3;112;80.6;8;5.8;11;7.9;8;5.8
93;2021-04-21-2021-04-27;09;423;50.5;379;89.6;18;4.3;19;4.5;7;1.7
93;2021-04-21-2021-04-27;19;1185;50.1;1067;90;33;2.8;63;5.3;22;1.9
93;2021-04-21-2021-04-27;29;1569;47;1400;89.2;54;3.4;88;5.6;27;1.7
93;2021-04-21-2021-04-27;39;1553;47.4;1406;90.5;42;2.7;72;4.6;33;2.1
93;2021-04-21-2021-04-27;49;1529;48.4;1391;91;40;2.6;68;4.4;30;2
93;2021-04-21-2021-04-27;59;1579;50;1438;91.1;33;2.1;83;5.3;25;1.6
93;2021-04-21-2021-04-27;69;919;46.1;819;89.1;27;2.9;54;5.9;19;2.1
93;2021-04-21-2021-04-27;79;582;46.8;515;88.5;12;2.1;46;7.9;9;1.5
93;2021-04-21-2021-04-27;89;292;37.4;259;88.7;7;2.4;23;7.9;3;1
93;2021-04-21-2021-04-27;90;136;44.2;105;77.2;10;7.4;14;10.3;7;5.1
93;2021-04-22-2021-04-28;09;422;52;381;90.3;15;3.6;19;4.5;7;1.7
93;2021-04-22-2021-04-28;19;1110;49.5;992;89.4;31;2.8;67;6;20;1.8
93;2021-04-22-2021-04-28;29;1448;46;1297;89.6;47;3.2;80;5.5;24;1.7
93;2021-04-22-2021-04-28;39;1463;47.6;1325;90.6;38;2.6;72;4.9;28;1.9
93;2021-04-22-2021-04-28;49;1400;47.9;1272;90.9;41;2.9;61;4.4;26;1.9
93;2021-04-22-2021-04-28;59;1518;49.3;1371;90.3;37;2.4;87;5.7;23;1.5
93;2021-04-22-2021-04-28;69;884;45.9;800;90.5;24;2.7;47;5.3;13;1.5
93;2021-04-22-2021-04-28;79;549;45.9;488;88.9;12;2.2;42;7.7;7;1.3
93;2021-04-22-2021-04-28;89;256;35.8;226;88.3;6;2.3;22;8.6;2;0.8
93;2021-04-22-2021-04-28;90;123;41.3;96;78;10;8.1;14;11.4;3;2.4
93;2021-04-23-2021-04-29;09;414;51.9;371;89.6;15;3.6;23;5.6;5;1.2
93;2021-04-23-2021-04-29;19;1027;49.4;927;90.3;28;2.7;57;5.6;15;1.5
93;2021-04-23-2021-04-29;29;1318;45.5;1190;90.3;44;3.3;64;4.9;20;1.5
93;2021-04-23-2021-04-29;39;1337;47.3;1220;91.2;32;2.4;62;4.6;23;1.7
93;2021-04-23-2021-04-29;49;1311;48;1186;90.5;39;3;59;4.5;27;2.1
93;2021-04-23-2021-04-29;59;1429;48.8;1287;90.1;35;2.4;80;5.6;27;1.9
93;2021-04-23-2021-04-29;69;825;44.9;750;90.9;23;2.8;41;5;11;1.3
93;2021-04-23-2021-04-29;79;510;45.3;456;89.4;13;2.5;35;6.9;6;1.2
93;2021-04-23-2021-04-29;89;238;34.8;213;89.5;5;2.1;19;8;1;0.4
93;2021-04-23-2021-04-29;90;123;43.8;99;80.5;10;8.1;14;11.4;0;0
93;2021-04-24-2021-04-30;09;445;54.2;399;89.7;15;3.4;25;5.6;6;1.3
93;2021-04-24-2021-04-30;19;1020;49.1;931;91.3;19;1.9;57;5.6;13;1.3
93;2021-04-24-2021-04-30;29;1218;44.6;1105;90.7;35;2.9;61;5;17;1.4
93;2021-04-24-2021-04-30;39;1250;47.5;1133;90.6;33;2.6;63;5;21;1.7
93;2021-04-24-2021-04-30;49;1206;46.6;1083;89.8;32;2.7;67;5.6;24;2
93;2021-04-24-2021-04-30;59;1354;48.6;1202;88.8;36;2.7;83;6.1;33;2.4
93;2021-04-24-2021-04-30;69;804;44.6;724;90;24;3;44;5.5;12;1.5
93;2021-04-24-2021-04-30;79;481;44.6;429;89.2;11;2.3;37;7.7;4;0.8
93;2021-04-24-2021-04-30;89;234;35.4;199;85;6;2.6;26;11.1;3;1.3
93;2021-04-24-2021-04-30;90;120;43.6;96;80;10;8.3;12;10;2;1.7
93;2021-04-25-2021-05-01;09;418;55.9;377;90.2;13;3.1;22;5.3;6;1.4
93;2021-04-25-2021-05-01;19;950;50.1;869;91.5;16;1.7;52;5.5;13;1.4
93;2021-04-25-2021-05-01;29;1121;45.2;1015;90.5;31;2.8;58;5.2;17;1.5
93;2021-04-25-2021-05-01;39;1171;48.8;1061;90.6;31;2.6;61;5.2;18;1.5
93;2021-04-25-2021-05-01;49;1134;47.7;1018;89.8;31;2.7;61;5.4;24;2.1
93;2021-04-25-2021-05-01;59;1261;49.1;1112;88.2;36;2.9;80;6.3;33;2.6
93;2021-04-25-2021-05-01;69;739;45.3;665;90;20;2.7;42;5.7;12;1.6
93;2021-04-25-2021-05-01;79;453;45.3;402;88.7;10;2.2;38;8.4;3;0.7
93;2021-04-25-2021-05-01;89;226;36.5;197;87.2;5;2.2;21;9.3;3;1.3
93;2021-04-25-2021-05-01;90;116;44.1;93;80.2;10;8.6;11;9.5;2;1.7
93;2021-04-26-2021-05-02;09;413;55.7;373;90.3;13;3.1;21;5.1;6;1.5
93;2021-04-26-2021-05-02;19;952;50.2;872;91.6;17;1.8;50;5.3;13;1.4
93;2021-04-26-2021-05-02;29;1122;45.6;1018;90.7;31;2.8;55;4.9;18;1.6
93;2021-04-26-2021-05-02;39;1153;49;1046;90.7;31;2.7;60;5.2;16;1.4
93;2021-04-26-2021-05-02;49;1128;47.8;1017;90.2;31;2.7;58;5.1;22;2
93;2021-04-26-2021-05-02;59;1254;49.4;1106;88.2;36;2.9;79;6.3;33;2.6
93;2021-04-26-2021-05-02;69;740;45.8;669;90.4;20;2.7;40;5.4;11;1.5
93;2021-04-26-2021-05-02;79;453;45.7;402;88.7;10;2.2;38;8.4;3;0.7
93;2021-04-26-2021-05-02;89;227;37.2;197;86.8;5;2.2;22;9.7;3;1.3
93;2021-04-26-2021-05-02;90;117;46.1;93;79.5;11;9.4;11;9.4;2;1.7
93;2021-04-27-2021-05-03;09;395;53.8;360;91.1;11;2.8;19;4.8;5;1.3
93;2021-04-27-2021-05-03;19;919;50.5;829;90.2;16;1.7;57;6.2;17;1.8
93;2021-04-27-2021-05-03;29;1048;46;947;90.4;23;2.2;62;5.9;16;1.5
93;2021-04-27-2021-05-03;39;1093;49.8;964;88.2;34;3.1;69;6.3;26;2.4
93;2021-04-27-2021-05-03;49;1072;49.3;957;89.3;28;2.6;60;5.6;27;2.5
93;2021-04-27-2021-05-03;59;1153;50.5;992;86;38;3.3;84;7.3;39;3.4
93;2021-04-27-2021-05-03;69;689;46.1;621;90.1;14;2;41;6;13;1.9
93;2021-04-27-2021-05-03;79;418;45.1;363;86.8;11;2.6;38;9.1;6;1.4
93;2021-04-27-2021-05-03;89;214;37.5;178;83.2;8;3.7;24;11.2;4;1.9
93;2021-04-27-2021-05-03;90;117;44.8;89;76.1;10;8.5;14;12;4;3.4
93;2021-04-28-2021-05-04;09;384;53.2;353;91.9;8;2.1;19;4.9;4;1
93;2021-04-28-2021-05-04;19;846;49.2;758;89.6;12;1.4;61;7.2;15;1.8
93;2021-04-28-2021-05-04;29;1000;47;907;90.7;24;2.4;54;5.4;15;1.5
93;2021-04-28-2021-05-04;39;1016;49.3;885;87.1;33;3.2;66;6.5;32;3.1
93;2021-04-28-2021-05-04;49;991;48.8;881;88.9;19;1.9;62;6.3;29;2.9
93;2021-04-28-2021-05-04;59;1061;50.2;911;85.9;35;3.3;78;7.4;37;3.5
93;2021-04-28-2021-05-04;69;665;47.6;601;90.4;14;2.1;39;5.9;11;1.7
93;2021-04-28-2021-05-04;79;368;43;319;86.7;13;3.5;31;8.4;5;1.4
93;2021-04-28-2021-05-04;89;207;38.5;171;82.6;11;5.3;21;10.1;4;1.9
93;2021-04-28-2021-05-04;90;113;45.4;87;77;13;11.5;9;8;4;3.5
93;2021-04-29-2021-05-05;09;365;53.3;333;91.2;8;2.2;19;5.2;5;1.4
93;2021-04-29-2021-05-05;19;825;50.4;744;90.2;10;1.2;58;7;13;1.6
93;2021-04-29-2021-05-05;29;951;47.7;857;90.1;25;2.6;53;5.6;16;1.7
93;2021-04-29-2021-05-05;39;958;48.8;837;87.4;26;2.7;61;6.4;34;3.5
93;2021-04-29-2021-05-05;49;934;48.1;821;87.9;17;1.8;67;7.2;29;3.1
93;2021-04-29-2021-05-05;59;1005;50.5;869;86.5;31;3.1;69;6.9;36;3.6
93;2021-04-29-2021-05-05;69;639;48.7;568;88.9;15;2.3;44;6.9;12;1.9
93;2021-04-29-2021-05-05;79;353;43.6;302;85.6;14;4;33;9.3;4;1.1
93;2021-04-29-2021-05-05;89;217;40.5;176;81.1;12;5.5;25;11.5;4;1.8
93;2021-04-29-2021-05-05;90;108;46;84;77.8;12;11.1;8;7.4;4;3.7
93;2021-04-30-2021-05-06;09;370;54.3;345;93.2;9;2.4;11;3;5;1.4
93;2021-04-30-2021-05-06;19;799;50.1;725;90.7;6;0.8;57;7.1;11;1.4
93;2021-04-30-2021-05-06;29;913;48;815;89.3;23;2.5;59;6.5;16;1.8
93;2021-04-30-2021-05-06;39;912;48.5;780;85.5;30;3.3;63;6.9;39;4.3
93;2021-04-30-2021-05-06;49;892;48.1;781;87.6;15;1.7;70;7.8;26;2.9
93;2021-04-30-2021-05-06;59;955;50.6;821;86;33;3.5;68;7.1;33;3.5
93;2021-04-30-2021-05-06;69;610;49.7;538;88.2;15;2.5;45;7.4;12;2
93;2021-04-30-2021-05-06;79;337;44.5;285;84.6;13;3.9;34;10.1;5;1.5
93;2021-04-30-2021-05-06;89;208;41.7;165;79.3;14;6.7;25;12;4;1.9
93;2021-04-30-2021-05-06;90;100;42.4;80;80;8;8;8;8;4;4
93;2021-05-01-2021-05-07;09;333;51.5;310;93.1;5;1.5;11;3.3;7;2.1
93;2021-05-01-2021-05-07;19;722;50.6;650;90;7;1;54;7.5;11;1.5
93;2021-05-01-2021-05-07;29;895;50;802;89.6;21;2.3;55;6.1;17;1.9
93;2021-05-01-2021-05-07;39;848;48.7;725;85.5;25;2.9;62;7.3;36;4.2
93;2021-05-01-2021-05-07;49;852;49.4;742;87.1;18;2.1;66;7.7;26;3.1
93;2021-05-01-2021-05-07;59;888;51.5;766;86.3;32;3.6;66;7.4;24;2.7
93;2021-05-01-2021-05-07;69;548;50.1;478;87.2;16;2.9;43;7.8;11;2
93;2021-05-01-2021-05-07;79;308;44.6;259;84.1;11;3.6;32;10.4;6;1.9
93;2021-05-01-2021-05-07;89;194;42.6;160;82.5;13;6.7;19;9.8;2;1
93;2021-05-01-2021-05-07;90;88;40.4;70;79.5;6;6.8;10;11.4;2;2.3
93;2021-05-02-2021-05-08;09;330;51.3;309;93.6;5;1.5;11;3.3;5;1.5
93;2021-05-02-2021-05-08;19;712;50.3;640;89.9;7;1;54;7.6;11;1.5
93;2021-05-02-2021-05-08;29;902;49.8;805;89.2;22;2.4;59;6.5;16;1.8
93;2021-05-02-2021-05-08;39;839;48.9;718;85.6;23;2.7;61;7.3;37;4.4
93;2021-05-02-2021-05-08;49;848;49.3;734;86.6;22;2.6;65;7.7;27;3.2
