over_25,specimen_date,nhser_name,s_na,s_positive,s_negative,s_na_adj1,s_positive_adj1,s_negative_adj1,s_na_adj2,s_positive_adj2,s_negative_adj2
TRUE,2021-04-08,North West,8,12,133,20,0,133,8,0,145
TRUE,2021-04-08,South East,67,13,32,80,0,32,67,1,44
TRUE,2021-04-08,South West,35,1,11,36,0,11,35,0,12
TRUE,2021-04-09,East of England,49,8,28,54,3,28,49,3,33
TRUE,2021-04-09,London,65,18,42,73,10,42,65,10,50
TRUE,2021-04-09,Midlands,94,20,115,111,3,115,94,4,131
TRUE,2021-04-09,North East and Yorkshire,20,20,223,39,1,223,20,2,241
TRUE,2021-04-09,North West,9,17,107,25,1,107,9,1,123
TRUE,2021-04-09,South East,40,9,22,45,4,22,40,4,27
TRUE,2021-04-09,South West,27,0,10,27,0,10,27,0,10
TRUE,2021-04-10,East of England,37,7,24,43,1,24,37,1,30
TRUE,2021-04-10,London,38,14,35,44,8,35,38,9,40
TRUE,2021-04-10,Midlands,37,8,106,44,1,106,37,1,113
TRUE,2021-04-10,North East and Yorkshire,19,28,176,46,1,176,19,2,202
TRUE,2021-04-10,North West,5,19,66,19,5,66,5,7,78
TRUE,2021-04-10,South East,20,5,31,21,4,31,20,4,32
TRUE,2021-04-10,South West,14,0,6,14,0,6,14,0,6
TRUE,2021-04-11,East of England,24,2,23,25,1,23,24,1,24
TRUE,2021-04-11,London,46,14,28,53,7,28,46,7,35
TRUE,2021-04-11,Midlands,18,14,74,28,4,74,18,4,84
TRUE,2021-04-11,North East and Yorkshire,8,14,154,22,0,154,8,1,167
TRUE,2021-04-11,North West,9,9,69,18,0,69,9,0,78
TRUE,2021-04-11,South East,20,6,16,24,2,16,20,2,20
TRUE,2021-04-11,South West,27,1,3,28,0,3,27,0,4
TRUE,2021-04-12,East of England,25,11,37,35,1,37,25,2,46
TRUE,2021-04-12,London,61,21,26,71,11,26,61,11,36
TRUE,2021-04-12,Midlands,35,26,117,53,8,117,35,8,135
TRUE,2021-04-12,North East and Yorkshire,11,20,204,30,1,204,11,1,223
TRUE,2021-04-12,North West,11,18,92,26,3,92,11,3,107
TRUE,2021-04-12,South East,24,3,53,27,0,53,24,0,56
TRUE,2021-04-12,South West,32,4,7,36,0,7,32,0,11
TRUE,2021-04-13,East of England,22,3,36,25,0,36,22,0,39
TRUE,2021-04-13,London,52,4,21,55,1,21,52,1,24
TRUE,2021-04-13,Midlands,31,20,115,48,3,115,31,5,130
TRUE,2021-04-13,North East and Yorkshire,11,31,147,40,2,147,11,2,176
TRUE,2021-04-13,North West,7,13,85,19,1,85,7,2,96
TRUE,2021-04-13,South East,51,10,21,56,5,21,51,5,26
TRUE,2021-04-13,South West,33,1,8,34,0,8,33,0,9
TRUE,2021-04-14,East of England,18,2,32,19,1,32,18,1,33
TRUE,2021-04-14,London,49,20,28,56,13,28,49,13,35
TRUE,2021-04-14,Midlands,10,16,132,19,7,132,10,7,141
TRUE,2021-04-14,North East and Yorkshire,11,25,142,33,3,142,11,3,164
TRUE,2021-04-14,North West,10,9,92,17,2,92,10,3,98
TRUE,2021-04-14,South East,21,8,32,27,2,32,21,2,38
TRUE,2021-04-14,South West,23,1,4,24,0,4,23,0,5
TRUE,2021-04-15,East of England,10,8,29,17,1,29,10,1,36
TRUE,2021-04-15,London,47,20,32,57,10,32,47,10,42
TRUE,2021-04-15,Midlands,10,25,106,29,6,106,10,7,124
TRUE,2021-04-15,North East and Yorkshire,14,21,135,34,1,135,14,1,155
TRUE,2021-04-15,North West,4,15,62,12,7,62,4,7,70
TRUE,2021-04-15,South East,17,10,37,21,6,37,17,6,41
TRUE,2021-04-15,South West,35,5,4,40,0,4,35,0,9
TRUE,2021-04-16,East of England,10,4,23,13,1,23,10,1,26
TRUE,2021-04-16,London,45,28,34,62,11,34,45,11,51
TRUE,2021-04-16,Midlands,10,28,98,34,4,98,10,5,121
TRUE,2021-04-16,North East and Yorkshire,14,18,143,30,2,143,14,2,159
TRUE,2021-04-16,North West,1,10,65,7,4,65,1,4,71
TRUE,2021-04-16,South East,30,12,21,37,5,21,30,5,28
TRUE,2021-04-16,South West,18,3,5,20,1,5,18,1,7
TRUE,2021-04-17,East of England,7,8,22,11,4,22,7,4,26
TRUE,2021-04-17,London,41,17,13,52,6,13,41,8,22
TRUE,2021-04-17,Midlands,2,25,90,19,8,90,2,10,105
TRUE,2021-04-17,North East and Yorkshire,12,11,103,19,4,103,12,4,110
TRUE,2021-04-17,North West,2,7,47,6,3,47,2,3,51
TRUE,2021-04-17,South East,22,8,21,28,2,21,22,2,27
TRUE,2021-04-17,South West,20,2,3,21,1,3,20,1,4
TRUE,2021-04-18,East of England,5,4,16,8,1,16,5,1,19
TRUE,2021-04-18,London,50,11,26,55,6,26,50,6,31
TRUE,2021-04-18,Midlands,5,14,76,16,3,76,5,4,86
TRUE,2021-04-18,North East and Yorkshire,7,7,115,13,1,115,7,1,121
TRUE,2021-04-18,North West,3,9,64,10,2,64,3,2,71
TRUE,2021-04-18,South East,17,5,20,21,1,20,17,1,24
TRUE,2021-04-18,South West,15,0,3,15,0,3,15,0,3
TRUE,2021-04-19,East of England,11,11,37,20,2,37,11,2,46
TRUE,2021-04-19,London,40,26,35,54,12,35,40,13,48
TRUE,2021-04-19,Midlands,5,29,118,24,10,118,5,13,134
TRUE,2021-04-19,North East and Yorkshire,17,17,152,32,2,152,17,2,167
TRUE,2021-04-19,North West,1,14,73,7,8,73,1,8,79
TRUE,2021-04-19,South East,24,8,33,30,2,33,24,3,38
TRUE,2021-04-19,South West,28,0,3,28,0,3,28,0,3
TRUE,2021-04-20,East of England,10,9,33,17,2,33,10,3,39
TRUE,2021-04-20,London,56,25,23,67,14,23,56,15,33
TRUE,2021-04-20,Midlands,3,27,96,21,9,96,3,9,114
TRUE,2021-04-20,North East and Yorkshire,10,19,151,26,3,151,10,3,167
TRUE,2021-04-20,North West,2,9,83,8,3,83,2,4,88
TRUE,2021-04-20,South East,28,8,19,31,5,19,28,5,22
TRUE,2021-04-20,South West,26,3,3,27,2,3,26,2,4
TRUE,2021-04-21,East of England,13,6,30,16,3,30,13,3,33
TRUE,2021-04-21,London,68,20,21,81,7,21,68,7,34
TRUE,2021-04-21,Midlands,9,26,82,29,6,82,9,8,100
TRUE,2021-04-21,North East and Yorkshire,18,13,162,28,3,162,18,3,172
TRUE,2021-04-21,North West,1,18,75,14,5,75,1,5,88
TRUE,2021-04-21,South East,35,6,26,38,3,26,35,4,28
TRUE,2021-04-21,South West,30,0,5,30,0,5,30,0,5
TRUE,2021-04-22,East of England,22,6,10,25,3,10,22,3,13
TRUE,2021-04-22,London,55,17,12,65,7,12,55,8,21
TRUE,2021-04-22,Midlands,40,23,71,55,8,71,40,8,86
TRUE,2021-04-22,North East and Yorkshire,6,10,164,14,2,164,6,2,172
TRUE,2021-04-22,North West,6,16,60,11,11,60,6,11,65
TRUE,2021-04-22,South East,40,4,17,43,1,17,40,1,20
TRUE,2021-04-22,South West,23,0,2,23,0,2,23,0,2
TRUE,2021-04-23,East of England,21,11,12,26,6,12,21,6,17
TRUE,2021-04-23,London,50,13,12,53,10,12,50,10,15
TRUE,2021-04-23,Midlands,22,22,42,29,15,42,22,15,49
TRUE,2021-04-23,North East and Yorkshire,14,10,127,22,2,127,14,2,135
TRUE,2021-04-23,North West,2,20,52,12,10,52,2,11,61
TRUE,2021-04-23,South East,36,7,10,40,3,10,36,3,14
TRUE,2021-04-23,South West,20,3,1,21,2,1,20,2,2
TRUE,2021-04-24,East of England,8,7,16,12,3,16,8,3,20
TRUE,2021-04-24,London,36,14,10,42,8,10,36,8,16
TRUE,2021-04-24,Midlands,8,13,42,10,11,42,8,11,44
TRUE,2021-04-24,North East and Yorkshire,6,8,85,11,3,85,6,3,90
TRUE,2021-04-24,North West,1,17,39,4,14,39,1,14,42
TRUE,2021-04-24,South East,20,5,3,21,4,3,20,4,4
TRUE,2021-04-24,South West,14,0,0,14,0,0,14,0,0
TRUE,2021-04-25,East of England,10,8,10,16,2,10,10,2,16
TRUE,2021-04-25,London,40,20,10,54,6,10,40,7,23
TRUE,2021-04-25,Midlands,16,16,38,24,8,38,16,9,45
TRUE,2021-04-25,North East and Yorkshire,14,10,71,21,3,71,14,3,78
TRUE,2021-04-25,North West,3,12,48,5,10,48,3,10,50
TRUE,2021-04-25,South East,25,4,9,28,1,9,25,1,12
TRUE,2021-04-25,South West,20,6,3,20,6,3,20,6,3
TRUE,2021-04-26,East of England,33,4,11,35,2,11,33,2,13
TRUE,2021-04-26,London,58,21,9,70,9,9,58,10,20
TRUE,2021-04-26,Midlands,41,19,60,54,6,60,41,7,72
TRUE,2021-04-26,North East and Yorkshire,15,21,153,33,3,153,15,3,171
TRUE,2021-04-26,North West,2,30,90,15,17,90,2,18,102
TRUE,2021-04-26,South East,43,6,19,48,1,19,43,1,24
TRUE,2021-04-26,South West,22,1,4,22,1,4,22,1,4
TRUE,2021-04-27,East of England,29,6,25,31,4,25,29,3,28
TRUE,2021-04-27,London,50,18,10,60,8,10,50,7,21
TRUE,2021-04-27,Midlands,12,21,64,26,7,64,12,7,78
TRUE,2021-04-27,North East and Yorkshire,17,8,131,23,2,131,17,2,137
TRUE,2021-04-27,North West,1,18,84,5,14,84,1,15,87
TRUE,2021-04-27,South East,32,3,13,34,1,13,32,1,15
TRUE,2021-04-27,South West,31,0,4,31,0,4,31,0,4
TRUE,2021-04-28,East of England,7,6,18,9,4,18,7,4,20
TRUE,2021-04-28,London,46,15,13,51,10,13,46,12,16
TRUE,2021-04-28,Midlands,17,20,43,28,9,43,17,11,52
TRUE,2021-04-28,North East and Yorkshire,83,11,68,90,4,68,83,4,75
TRUE,2021-04-28,North West,4,32,82,14,22,82,4,22,92
TRUE,2021-04-28,South East,24,3,10,25,2,10,24,2,11
TRUE,2021-04-28,South West,19,3,0,20,2,0,19,2,1
TRUE,2021-04-29,East of England,11,7,22,12,6,22,11,6,23
TRUE,2021-04-29,London,30,5,9,32,3,9,30,3,11
TRUE,2021-04-29,Midlands,12,19,61,19,12,61,12,12,68
TRUE,2021-04-29,North East and Yorkshire,101,4,42,104,1,42,101,1,45
TRUE,2021-04-29,North West,1,24,68,7,18,68,1,18,74
TRUE,2021-04-29,South East,21,3,13,23,1,13,21,2,14
TRUE,2021-04-29,South West,22,0,0,22,0,0,22,0,0
TRUE,2021-04-30,East of England,9,14,27,15,8,27,9,10,31
TRUE,2021-04-30,London,39,14,7,44,9,7,39,9,12
TRUE,2021-04-30,Midlands,22,26,51,38,10,51,22,9,68
TRUE,2021-04-30,North East and Yorkshire,87,10,48,95,2,48,87,2,56
TRUE,2021-04-30,North West,5,42,56,18,29,56,5,29,69
TRUE,2021-04-30,South East,23,10,12,30,3,12,23,4,18
TRUE,2021-04-30,South West,14,4,2,17,1,2,14,2,4
TRUE,2021-05-01,East of England,19,3,17,20,2,17,19,2,18
TRUE,2021-05-01,London,27,19,12,34,12,12,27,13,18
TRUE,2021-05-01,Midlands,24,12,30,29,7,30,24,7,35
TRUE,2021-05-01,North East and Yorkshire,2,10,97,8,4,97,2,4,103
TRUE,2021-05-01,North West,0,40,37,9,31,37,0,33,44
TRUE,2021-05-01,South East,25,6,10,28,3,10,25,3,13
TRUE,2021-05-01,South West,5,2,1,6,1,1,5,1,2
TRUE,2021-05-02,East of England,2,10,12,5,7,12,2,7,15
TRUE,2021-05-02,London,28,21,7,32,17,7,28,18,10
TRUE,2021-05-02,Midlands,3,10,27,6,7,27,3,7,30
TRUE,2021-05-02,North East and Yorkshire,0,17,65,9,8,65,0,9,73
TRUE,2021-05-02,North West,0,29,35,3,26,35,0,28,36
TRUE,2021-05-02,South East,19,4,11,21,2,11,19,2,13
TRUE,2021-05-02,South West,13,2,0,15,0,0,13,1,1
TRUE,2021-05-03,East of England,3,10,13,5,8,13,3,9,14
TRUE,2021-05-03,London,35,17,12,42,10,12,35,12,17
TRUE,2021-05-03,Midlands,9,17,56,13,13,56,9,14,59
TRUE,2021-05-03,North East and Yorkshire,0,17,112,10,7,112,0,9,120
TRUE,2021-05-03,North West,6,44,44,13,37,44,6,40,48
TRUE,2021-05-03,South East,21,10,7,24,7,7,21,9,8
TRUE,2021-05-03,South West,19,5,0,20,4,0,19,4,1
TRUE,2021-05-04,East of England,19,20,24,29,10,24,19,12,32
TRUE,2021-05-04,London,64,18,5,67,15,5,64,15,8
TRUE,2021-05-04,Midlands,15,30,51,28,17,51,15,18,63
TRUE,2021-05-04,North East and Yorkshire,123,12,36,132,3,36,123,4,44
TRUE,2021-05-04,North West,2,55,70,13,44,70,2,46,79
TRUE,2021-05-04,South East,25,11,9,32,4,9,25,3,17
TRUE,2021-05-04,South West,33,3,0,34,2,0,33,3,0
TRUE,2021-05-05,East of England,19,14,24,26,7,24,19,10,28
TRUE,2021-05-05,London,62,22,10,73,11,10,62,12,20
TRUE,2021-05-05,Midlands,11,36,63,26,21,63,11,22,77
TRUE,2021-05-05,North East and Yorkshire,9,16,121,22,3,121,9,4,133
TRUE,2021-05-05,North West,1,76,69,10,67,69,1,68,77
TRUE,2021-05-05,South East,23,11,8,30,4,8,23,4,15
TRUE,2021-05-05,South West,23,4,1,26,1,1,23,2,3
TRUE,2021-05-06,East of England,10,15,22,16,9,22,10,10,27
TRUE,2021-05-06,London,46,29,19,54,21,19,46,22,26
TRUE,2021-05-06,Midlands,1,37,70,19,19,70,1,20,87
TRUE,2021-05-06,North East and Yorkshire,2,25,109,15,12,109,2,12,122
TRUE,2021-05-06,North West,0,69,53,4,65,53,0,66,56
TRUE,2021-05-06,South East,27,9,21,29,7,21,27,7,23
TRUE,2021-05-06,South West,21,2,1,22,1,1,21,1,2
TRUE,2021-05-07,East of England,3,13,23,11,5,23,3,5,31
TRUE,2021-05-07,London,42,29,16,50,21,16,42,26,19
TRUE,2021-05-07,Midlands,3,22,71,9,16,71,3,18,75
TRUE,2021-05-07,North East and Yorkshire,1,24,111,15,10,111,1,11,124
TRUE,2021-05-07,North West,1,70,54,9,62,54,1,62,62
TRUE,2021-05-07,South East,23,11,12,25,9,12,23,9,14
TRUE,2021-05-07,South West,17,2,0,18,1,0,17,1,1
TRUE,2021-05-08,East of England,3,12,17,5,10,17,3,10,19
TRUE,2021-05-08,London,21,27,19,29,19,19,21,22,24
TRUE,2021-05-08,Midlands,0,21,47,6,15,47,0,18,50
TRUE,2021-05-08,North East and Yorkshire,3,10,94,6,7,94,3,7,97
TRUE,2021-05-08,North West,0,67,19,10,57,19,0,62,24
TRUE,2021-05-08,South East,21,10,9,22,9,9,21,10,9
TRUE,2021-05-08,South West,13,2,0,13,2,0,13,2,0
TRUE,2021-05-09,East of England,3,22,16,12,13,16,3,14,24
TRUE,2021-05-09,London,29,38,15,43,24,15,29,29,24
TRUE,2021-05-09,Midlands,0,17,50,6,11,50,0,13,54
TRUE,2021-05-09,North East and Yorkshire,0,22,92,12,10,92,0,11,103
TRUE,2021-05-09,North West,1,75,35,10,66,35,1,71,39
TRUE,2021-05-09,South East,4,5,10,7,2,10,4,3,12
TRUE,2021-05-09,South West,10,4,0,12,2,0,10,2,2
TRUE,2021-05-10,East of England,9,29,23,18,20,23,9,23,29
TRUE,2021-05-10,London,50,44,23,64,30,23,50,34,33
TRUE,2021-05-10,Midlands,2,36,69,9,29,69,2,31,74
TRUE,2021-05-10,North East and Yorkshire,0,28,112,11,17,112,0,18,122
TRUE,2021-05-10,North West,0,127,68,10,117,68,0,122,73
TRUE,2021-05-10,South East,24,10,15,25,9,15,24,10,15
TRUE,2021-05-10,South West,16,5,1,19,2,1,16,2,4
TRUE,2021-05-11,East of England,4,18,20,6,16,20,4,16,22
TRUE,2021-05-11,London,55,32,10,62,25,10,55,28,14
TRUE,2021-05-11,Midlands,5,28,50,14,19,50,5,20,58
TRUE,2021-05-11,North East and Yorkshire,0,28,99,9,19,99,0,19,108
TRUE,2021-05-11,North West,0,118,39,13,105,39,0,113,44
TRUE,2021-05-11,South East,24,6,10,27,3,10,24,4,12
TRUE,2021-05-11,South West,28,2,0,28,2,0,28,2,0
TRUE,2021-05-12,East of England,6,20,25,9,17,25,6,16,29
TRUE,2021-05-12,London,33,31,26,39,25,26,33,27,30
TRUE,2021-05-12,Midlands,1,31,51,8,24,51,1,26,56
TRUE,2021-05-12,North East and Yorkshire,3,39,112,14,28,112,3,28,123
TRUE,2021-05-12,North West,2,129,55,20,111,55,2,123,61
TRUE,2021-05-12,South East,9,13,21,11,11,21,9,11,23
TRUE,2021-05-12,South West,10,5,1,12,3,1,10,4,2
TRUE,2021-05-13,East of England,3,27,19,10,20,19,3,22,24
TRUE,2021-05-13,London,42,24,15,46,20,15,42,23,16
TRUE,2021-05-13,Midlands,0,32,40,10,22,40,0,23,49
TRUE,2021-05-13,North East and Yorkshire,0,36,101,12,24,101,0,24,113
TRUE,2021-05-13,North West,1,95,40,9,87,40,1,92,43
TRUE,2021-05-13,South East,31,6,7,32,5,7,31,5,8
TRUE,2021-05-13,South West,16,3,1,16,3,1,16,3,1
TRUE,2021-05-14,East of England,2,21,17,6,17,17,2,18,20
TRUE,2021-05-14,London,37,23,16,45,15,16,37,17,22
TRUE,2021-05-14,Midlands,1,33,51,16,18,51,1,19,65
TRUE,2021-05-14,North East and Yorkshire,0,27,78,5,22,78,0,22,83
TRUE,2021-05-14,North West,0,130,36,12,118,36,0,126,40
TRUE,2021-05-14,South East,21,19,1,28,12,1,21,13,7
TRUE,2021-05-14,South West,6,3,0,8,1,0,6,1,2
TRUE,2021-05-15,East of England,3,15,8,4,14,8,3,13,10
TRUE,2021-05-15,London,20,26,9,27,19,9,20,21,14
TRUE,2021-05-15,Midlands,1,30,34,4,27,34,1,29,35
TRUE,2021-05-15,North East and Yorkshire,0,32,65,14,18,65,0,25,72
TRUE,2021-05-15,North West,3,105,31,17,91,31,3,104,32
TRUE,2021-05-15,South East,12,11,10,15,8,10,12,9,12
TRUE,2021-05-15,South West,17,3,0,17,3,0,17,3,0
TRUE,2021-05-16,East of England,2,14,12,3,13,12,2,13,13
TRUE,2021-05-16,London,39,16,7,43,12,7,39,14,9
TRUE,2021-05-16,Midlands,0,24,34,5,19,34,0,21,37
TRUE,2021-05-16,North East and Yorkshire,1,32,47,10,23,47,1,27,52
TRUE,2021-05-16,North West,0,112,25,8,104,25,0,110,27
TRUE,2021-05-16,South East,26,7,3,28,5,3,26,5,5
TRUE,2021-05-16,South West,10,1,0,10,1,0,10,1,0
TRUE,2021-05-17,East of England,2,49,14,6,45,14,2,46,17
TRUE,2021-05-17,London,54,26,13,61,19,13,54,21,18
TRUE,2021-05-17,Midlands,0,57,43,8,49,43,0,51,49
TRUE,2021-05-17,North East and Yorkshire,0,61,99,29,32,99,0,37,123
TRUE,2021-05-17,North West,1,195,45,23,173,45,1,187,53
TRUE,2021-05-17,South East,34,19,11,36,17,11,34,17,13
TRUE,2021-05-17,South West,21,2,0,22,1,0,21,1,1
TRUE,2021-05-18,East of England,5,44,14,11,38,14,5,42,16
TRUE,2021-05-18,London,63,32,15,71,24,15,63,26,21
TRUE,2021-05-18,Midlands,2,55,33,11,46,33,2,49,39
TRUE,2021-05-18,North East and Yorkshire,1,43,104,21,23,104,1,27,120
TRUE,2021-05-18,North West,0,220,35,26,194,35,0,212,43
TRUE,2021-05-18,South East,35,20,7,39,16,7,35,19,8
TRUE,2021-05-18,South West,17,1,3,18,0,3,17,0,4
TRUE,2021-05-19,East of England,2,59,9,10,51,9,2,57,11
TRUE,2021-05-19,London,68,42,7,77,33,7,68,33,16
TRUE,2021-05-19,Midlands,0,42,35,6,36,35,0,37,40
TRUE,2021-05-19,North East and Yorkshire,1,63,93,16,48,93,1,51,105
TRUE,2021-05-19,North West,0,155,38,13,142,38,0,145,48
TRUE,2021-05-19,South East,24,15,11,27,12,11,24,12,14
TRUE,2021-05-19,South West,21,2,1,22,1,1,21,2,1
TRUE,2021-05-20,East of England,1,34,15,7,28,15,1,30,19
TRUE,2021-05-20,London,74,34,16,80,28,16,74,28,22
TRUE,2021-05-20,Midlands,1,56,32,9,48,32,1,50,38
TRUE,2021-05-20,North East and Yorkshire,0,44,69,7,37,69,0,38,75
TRUE,2021-05-20,North West,0,208,33,19,189,33,0,204,37
TRUE,2021-05-20,South East,31,16,3,35,12,3,31,13,6
TRUE,2021-05-20,South West,25,1,0,25,1,0,25,1,0
TRUE,2021-05-21,East of England,2,39,11,7,34,11,2,35,15
TRUE,2021-05-21,London,43,26,9,47,22,9,43,24,11
TRUE,2021-05-21,Midlands,1,47,23,10,38,23,1,41,29
TRUE,2021-05-21,North East and Yorkshire,15,46,78,23,38,78,15,40,84
TRUE,2021-05-21,North West,1,168,16,10,159,16,1,165,19
TRUE,2021-05-21,South East,27,20,4,32,15,4,27,18,6
TRUE,2021-05-21,South West,15,1,1,16,0,1,15,0,2
TRUE,2021-05-22,East of England,4,33,16,6,31,16,4,31,18
TRUE,2021-05-22,London,46,33,8,56,23,8,46,26,15
TRUE,2021-05-22,Midlands,1,39,19,5,35,19,1,37,21
TRUE,2021-05-22,North East and Yorkshire,39,26,38,42,23,38,39,24,40
TRUE,2021-05-22,North West,0,159,17,21,138,17,0,154,22
TRUE,2021-05-22,South East,17,15,2,19,13,2,17,13,4
TRUE,2021-05-22,South West,9,2,0,9,2,0,9,2,0
TRUE,2021-05-23,East of England,2,34,7,7,29,7,2,32,9
TRUE,2021-05-23,London,21,38,14,24,35,14,21,36,16
TRUE,2021-05-23,Midlands,1,38,11,10,29,11,1,33,16
TRUE,2021-05-23,North East and Yorkshire,0,44,46,6,38,46,0,40,50
TRUE,2021-05-23,North West,0,168,16,18,150,16,0,162,22
TRUE,2021-05-23,South East,6,28,8,9,25,8,6,22,14
TRUE,2021-05-23,South West,10,2,0,11,1,0,10,2,0
TRUE,2021-05-24,East of England,0,43,12,5,38,12,0,41,14
TRUE,2021-05-24,London,33,70,16,41,62,16,33,64,22
TRUE,2021-05-24,Midlands,1,95,28,19,77,28,1,82,41
TRUE,2021-05-24,North East and Yorkshire,0,67,83,8,59,83,0,60,90
TRUE,2021-05-24,North West,0,323,25,42,281,25,0,311,37
TRUE,2021-05-24,South East,16,55,16,28,43,16,16,48,23
TRUE,2021-05-24,South West,12,2,3,13,1,3,12,1,4
TRUE,2021-05-25,East of England,3,43,19,10,36,19,3,41,21
TRUE,2021-05-25,London,85,54,11,92,47,11,85,49,16
TRUE,2021-05-25,Midlands,1,107,29,30,78,29,1,91,45
TRUE,2021-05-25,North East and Yorkshire,22,75,60,29,68,60,22,71,64
TRUE,2021-05-25,North West,2,327,30,32,297,30,2,319,38
TRUE,2021-05-25,South East,45,38,3,51,32,3,45,35,6
TRUE,2021-05-25,South West,16,4,1,17,3,1,16,3,2
TRUE,2021-05-26,East of England,4,45,18,10,39,18,4,43,20
TRUE,2021-05-26,London,120,54,13,128,46,13,120,52,15
TRUE,2021-05-26,Midlands,0,96,23,12,84,23,0,89,30
TRUE,2021-05-26,North East and Yorkshire,0,75,77,16,59,77,0,60,92
TRUE,2021-05-26,North West,1,366,42,35,332,42,1,358,50
TRUE,2021-05-26,South East,47,38,4,52,33,4,47,38,4
TRUE,2021-05-26,South West,19,3,1,20,2,1,19,2,2
TRUE,2021-05-27,East of England,9,46,12,11,44,12,9,46,12
TRUE,2021-05-27,London,117,67,16,127,57,16,117,61,22
TRUE,2021-05-27,Midlands,4,81,16,17,68,16,4,75,22
TRUE,2021-05-27,North East and Yorkshire,5,83,63,21,67,63,5,68,78
TRUE,2021-05-27,North West,2,348,38,37,313,38,2,338,48
TRUE,2021-05-27,South East,69,45,3,81,33,3,69,38,10
TRUE,2021-05-27,South West,23,0,0,23,0,0,23,0,0
TRUE,2021-05-28,East of England,17,55,7,28,44,7,17,51,11
TRUE,2021-05-28,London,96,57,6,105,48,6,96,52,11
TRUE,2021-05-28,Midlands,10,96,21,28,78,21,10,88,29
TRUE,2021-05-28,North East and Yorkshire,0,93,63,15,78,63,0,81,75
TRUE,2021-05-28,North West,3,365,24,42,326,24,3,359,30
TRUE,2021-05-28,South East,58,45,1,63,40,1,58,41,5
TRUE,2021-05-28,South West,23,2,1,23,2,1,23,2,1
TRUE,2021-05-29,East of England,18,36,5,25,29,5,18,34,7
TRUE,2021-05-29,London,88,46,8,97,37,8,88,40,14
TRUE,2021-05-29,Midlands,7,87,14,16,78,14,7,82,19
TRUE,2021-05-29,North East and Yorkshire,2,83,50,12,73,50,2,78,55
TRUE,2021-05-29,North West,2,320,22,36,286,22,2,310,32
TRUE,2021-05-29,South East,67,27,0,76,18,0,67,22,5
TRUE,2021-05-29,South West,18,1,0,19,0,0,18,0,1
TRUE,2021-05-30,East of England,4,51,0,9,46,0,4,49,2
TRUE,2021-05-30,London,62,66,8,71,57,8,62,62,12
TRUE,2021-05-30,Midlands,2,89,18,10,81,18,2,86,21
TRUE,2021-05-30,North East and Yorkshire,6,76,46,14,68,46,6,71,51
TRUE,2021-05-30,North West,2,312,10,19,295,10,2,309,13
TRUE,2021-05-30,South East,48,45,3,57,36,3,48,40,8
TRUE,2021-05-30,South West,15,2,0,16,1,0,15,1,1
TRUE,2021-05-31,East of England,9,38,8,11,36,8,9,36,10
TRUE,2021-05-31,London,103,70,5,115,58,5,103,61,14
TRUE,2021-05-31,Midlands,1,120,20,14,107,20,1,113,27
TRUE,2021-05-31,North East and Yorkshire,7,88,43,18,77,43,7,83,48
TRUE,2021-05-31,North West,5,397,17,31,371,17,5,394,20
TRUE,2021-05-31,South East,54,55,2,60,49,2,54,51,6
TRUE,2021-05-31,South West,32,2,2,32,2,2,32,2,2
TRUE,2021-06-01,East of England,26,53,2,29,50,2,26,51,4
TRUE,2021-06-01,London,167,84,8,175,76,8,167,80,12
TRUE,2021-06-01,Midlands,25,173,22,40,158,22,25,168,27
TRUE,2021-06-01,North East and Yorkshire,33,145,57,53,125,57,33,134,68
TRUE,2021-06-01,North West,5,649,19,59,595,19,5,636,32
TRUE,2021-06-01,South East,112,40,4,116,36,4,112,38,6
TRUE,2021-06-01,South West,36,3,0,37,2,0,36,2,1
TRUE,2021-06-02,East of England,35,72,7,36,71,7,35,71,8
TRUE,2021-06-02,London,208,131,8,222,117,8,208,124,15
TRUE,2021-06-02,Midlands,16,184,13,30,170,13,16,179,18
TRUE,2021-06-02,North East and Yorkshire,3,188,44,18,173,44,3,182,50
TRUE,2021-06-02,North West,3,695,23,51,647,23,3,683,35
TRUE,2021-06-02,South East,110,69,1,121,58,1,110,63,7
TRUE,2021-06-02,South West,80,4,1,80,4,1,80,4,1
TRUE,2021-06-03,East of England,25,79,4,29,75,4,25,76,7
TRUE,2021-06-03,London,200,121,13,212,109,13,200,116,18
TRUE,2021-06-03,Midlands,15,192,13,28,179,13,15,190,15
TRUE,2021-06-03,North East and Yorkshire,23,206,46,45,184,46,23,196,56
TRUE,2021-06-03,North West,5,690,16,53,642,16,5,680,26
TRUE,2021-06-03,South East,105,62,1,109,58,1,105,60,3
TRUE,2021-06-03,South West,63,8,1,67,4,1,63,4,5
TRUE,2021-06-04,East of England,23,66,4,26,63,4,23,64,6
TRUE,2021-06-04,London,189,106,9,192,103,9,189,104,11
TRUE,2021-06-04,Midlands,18,224,14,43,199,14,18,216,22
TRUE,2021-06-04,North East and Yorkshire,13,229,45,35,207,45,13,222,52
TRUE,2021-06-04,North West,4,720,31,65,659,31,4,707,44
TRUE,2021-06-04,South East,103,64,3,108,59,3,103,61,6
TRUE,2021-06-04,South West,69,1,1,69,1,1,69,1,1
TRUE,2021-06-05,East of England,8,66,4,14,60,4,8,61,9
TRUE,2021-06-05,London,119,123,6,129,113,6,119,117,12
TRUE,2021-06-05,Midlands,6,159,12,19,146,12,6,155,16
